0,1,2,class
2.0456185172415156,8.716827176107119,3.863607449552946,True
5.5092916485336305,9.288575039955923,3.270660292014067,True
5.276108599756847,1.5938605996672794,4.661753802439012,False
4.8480648034870235,9.166944873352755,7.524650627511965,True
8.838690051286651,5.427100987605319,2.9288496925825402,True
6.8869804783161435,5.364835538839965,8.839109504539254,True
0.4320764485965689,4.9301124318083955,3.2846849727514513,False
8.442599900727792,7.054019742657566,9.164610875839838,True
2.4905532437208153,5.39634049185871,7.976459248456847,False
4.337437285554331,5.147948718186667,2.207301441216152,True
8.843838506507458,4.812063010471305,2.3193808535019214,True
5.589286378903239,3.0226556987616284,5.281633986471376,True
8.023126292891988,8.293886379510129,7.00262769996423,True
1.2679510493218327,5.320713971007395,7.876486676544152,False
7.757318194443914,1.4157205142629214,1.1272238016852953,True
8.122183898296173,5.476505352712957,6.437647479668611,True
0.7476367636729042,4.317185373648119,9.225607690382182,False
0.1751298260993306,0.6404710734097507,2.9606073935862742,False
8.965820689110831,9.84840712514053,4.8527348083899255,True
0.31145146719702255,7.093718087728118,4.643572427374877,False
1.481458562417185,7.81624287621458,7.076108019828561,True
0.5559687112780243,0.6497564592166782,9.118124811602373,False
7.115245686420603,3.0158641506872277,7.944494873392703,True
2.3841133493516953,6.511644858146902,2.803764153338628,True
4.675861161512104,9.572783688909428,0.736829573127018,True
0.26369287084311743,4.549392516657602,2.6449778386384795,False
3.706261069372987,4.5992748416245135,3.2442622597528015,True
8.266796627901014,7.380747477803132,1.0597149673547979,True
6.587896156718224,4.38128136884337,4.048478109654072,True
2.154036931565501,2.108715445094637,7.325873695334339,False
4.650096265597899,1.7470214601752043,7.141676884601607,False
0.3445869266267132,0.5358754648293729,3.6208130873397346,False
3.4806627304008195,7.906134816100305,1.3710782805007637,True
3.344582432177934,3.160253435509428,7.332625012188426,False
8.343086901766512,8.327113661417386,6.799099440153778,True
5.210515622256592,6.086048428767418,9.485732102452566,True
1.6988005514278093,3.6464437062821773,0.7933079121819564,False
6.4589423230676655,5.286944390637176,1.1601710925578657,True
1.2026134126088717,3.0881101560147863,3.0596001498987615,False
2.795678554785934,4.6701951659123555,0.18322479008220705,False
0.9282580851930566,2.032436060799705,7.632076659947082,False
0.21871095651629702,1.2619918426306231,5.448998075113611,False
0.6274995422858964,8.258911499518145,1.289456839963944,True
4.391660264035528,8.642871938312894,0.0024101491720718293,True
8.344205464172015,2.8843240323809685,5.857870935052381,True
5.802107283304929,3.9406092891133393,5.467255654267466,True
1.8396292125211189,4.051823931365114,4.226255017144571,False
4.016190892130678,1.1564303164305711,3.0216237888707598,False
0.46921001820323216,6.442053375418335,9.975472625983587,False
2.970536420232687,0.6075027757631934,6.875354319617598,False
1.752247829059873,2.1711620136290346,4.411358952433736,False
1.1104253353297022,5.961647733674701,1.0271894601622544,False
5.9286416769026555,0.32129858204834827,1.2425713052151732,False
7.774613646345526,8.374479448753426,0.41475016591119185,True
1.5244820997769615,3.4036953093340836,3.4703026130813432,False
6.393680759871066,3.9875262345906615,8.220178401850669,True
3.379072188219945,3.7546273734176605,1.1374998230462574,False
5.069877287109666,9.504230585175291,1.278771796820437,True
4.543932509541978,3.6711752685248733,3.161945592375248,True
6.916228457212036,0.12060308448767265,4.994618984273113,False
1.8003788054818015,5.900863047276806,1.0115190306078548,False
8.050030713251932,5.119646614255691,5.9199604579762,True
3.7313286404266655,1.0402573910780466,2.9137049195182376,False
1.9520581001354054,9.01158011755402,6.260762399095271,True
3.6696433088217164,7.710109094159475,5.433253089197746,True
7.035986847597839,2.8987836740797537,1.2872280111891699,True
9.323248323286995,5.206350111888266,1.4055851566364796,True
0.7919047488701891,5.505908305659538,8.955005022367635,False
9.103472574569066,3.966201672217351,6.960234469020944,True
1.904441543549339,6.5961029808246465,9.935999747902244,True
1.0566641364983376,4.2426472443600725,3.7608817135754116,False
9.25372696270376,6.509304537509355,3.02108535934148,True
1.5228856013999137,4.099884592881394,5.558962805602033,False
9.622824654573003,0.3199840745023941,1.7987284647563706,True
2.834769284465777,8.249443425162262,0.16614993874306871,True
7.688204072956298,1.3991177404180533,2.6311975157337897,True
1.0509328637976667,4.317688899961086,4.21981568970952,False
9.098496789267186,9.322917680233902,2.254675608004355,True
6.3222811244084145,9.8291885306519,5.942438670045864,True
2.0349984079832275,4.6294991374962,6.451799278992879,False
5.784539297961723,7.83855784128701,4.536236547854818,True
3.3984978274802202,6.842678206836394,3.007885791105296,True
4.676774587764313,9.732152578778264,9.7259869167266,True
3.81212803290632,7.671136127001201,6.1990975883847845,True
8.913494019778241,5.658648433936841,4.096538358115984,True
2.7992331055050257,5.5267994467693935,7.691757216995374,True
7.47915265823346,2.1845477477098685,6.47946543481909,True
6.603900479744449,0.4912217066588709,6.053080521729267,False
0.16263676455809173,3.2101907774252068,5.485020796576398,False
7.884522863568931,0.8574417163587855,8.599516769015713,True
5.451751861205075,8.952106606787813,4.086375613399248,True
2.819938352202991,6.861726285200097,2.8933437943141516,True
5.236923699998979,7.6105745118781245,3.6996110329717147,True
2.211587314050052,0.08599860851329799,3.0265517255157093,False
6.952938779501755,4.238727976713665,6.872596990941488,True
7.916477761142035,7.8573133995083335,4.9302337952789985,True
9.472493773426681,9.61778069494544,1.0518455228445756,True
8.171336699985178,2.253793177052812,5.259927586043242,True
1.034066269156495,1.559322092334171,7.6906195922931,False
0.3121005620411921,6.804071219995001,4.539478253015156,False
2.2507182890119735,9.377029298671376,8.919347804135919,True
1.957014600080993,6.537006513831777,4.8831733481437745,True
0.9691521448704288,2.7677046168449806,6.6942962835456346,False
8.128319160919169,7.7160110675730555,5.8618940041465875,True
2.4116991665687104,3.5607159766928764,9.168547164384515,False
1.1062823356825546,8.526467009061939,7.9675348691031065,True
5.2749841520732135,4.448319202622141,0.5402952910699044,True
2.7510341295301166,8.697860907365738,7.322297825980041,True
7.566963374606608,3.429581155048954,1.2608458973499481,True
8.691274870354878,9.854517302700103,7.94822286408829,True
